source_id,jurisdiction,discovery_source,legal_name,trade_names,address,postal,city,legal_form,charity_status,matched_bn,matched_cra_name,charity_match_score,charity_runner_up_score,charity_match_method,social_status,social_signal,social_match_score,federal_grant_status,matched_grant_entity_id,matched_grant_entity_name,federal_grant_match_score,federal_grant_runner_up_score,federal_grants_received,federal_dollars_received,review_flag,discovery_snapshot_date,cra_snapshot_date,grants_snapshot_date
13419126,ON,corporations_canada,Burlington Masonic Centre,,459 Brant St,L7R2G3,Burlington,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,73.6842105263158,,,,,,needs_review,115944,Burlington Gymnastics Club,82.05128205128204,82.05128205128204,12,238112.0,mid_band_score,,,
13080811,ON,corporations_canada,GN GLOBAL EDUCATION,,7030 Copenhagen Road,L5N3N5,Mississauga,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,66.66666666666667,,,,,,needs_review,,,,,,,no_blocking_key,,,
13570860,AB,corporations_canada,CSKA National,,4 Havenwood Court,T7X0G7,Spruce Grove,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,44.99999999999999,,,,,,needs_review,,,,,,,no_blocking_key,,,
10438596,QC,corporations_canada,Smart City X,Ville Intelligente X,#1410 - 650 Rue Jean d'Estrées,H3C0G3,Montréal,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,41.379310344827594,,,,,,needs_review,197745,Smart Density Inc.,78.26086956521739,76.92307692307692,6,41584.0,mid_band_score,,,
13433463,ON,corporations_canada,The Good Matter Company,,8 Heyworth Cres,M4E1T7,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,53.65853658536586,,,,,,needs_review,141458,Good Trade Company LTD.,81.08108108108108,81.08108108108108,1,3938.0,mid_band_score,,,
13392368,ON,corporations_canada,BCT - Bangla Church Toronto,,71 Westhampton Drive,M9R1Y1,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,56.52173913043479,,,,,,needs_review,,,,,,,no_blocking_key,,,
12436876,QC,corporations_canada,Misbaah Institute of Sacred Knowledge,,1345 Deslauriers ave.,H9P1K8,Dorval,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,46.42857142857143,,,,,,needs_review,,,,,,,no_blocking_key,,,
11456326,QC,corporations_canada,11456326 Canada Association,,85 Rue Mastaï-Brault,J6N0S8,Beauharnois,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,0,,,,,,needs_review,359929,11454226 Canada Inc.,75.0,75.0,1,2100.0,mid_band_score,,,
8585911,BC,corporations_canada,Canadian e-Learning Network,,9269 Truman Road,V7Z1B5,Halfmoon Bay,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,40.0,,,,,,needs_review,111070,CANADIAN NETWORK FOR ARTS AND LEARNING FOUNDATION,84.7457627118644,84.7457627118644,1,5000.0,mid_band_score,,,
351610,AB,corporations_canada,Canadian Vocational Association,Association canadienne de la formation professionnelle,185 West Creek Circle,T1X1R6,Chestermere,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,50.98039215686274,,,,,,needs_review,356718,Canadian National ,88.88888888888889,82.92682926829268,1,1314960.0,mid_band_score,,,
9655514,ON,corporations_canada,ECNIS EDUCATION CENTRE FOR NEW IMMIGRANT STUDENTS,,3852 Finch Ave. East,M1T3T9,Scarborough,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,54.117647058823536,,,,,,needs_review,,,,,,,no_blocking_key,,,
13647153,ON,corporations_canada,Hadhrami Canadian Community,,783 cedar creek drive,K1T0M5,Ottawa,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,36.36363636363637,,,,,,needs_review,,,,,,,no_blocking_key,,,
13100278,ON,corporations_canada,GROWING TOGETHER YOUTH CLUB,,2653 Kennedy Road,M1T3H6,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,42.85714285714286,,,,,,needs_review,152177,Growing Together Society ,84.21052631578947,73.91304347826086,3,913116.0,mid_band_score,,,
9860541,AB,corporations_canada,CANADIAN EGG INDUSTRY RECIPROCAL CORPORATION,SOCIÉTÉ RÉCIPROQUE DE L'INDUSTRIE DES OEUFS DE CONSOMMATION DU CANADA,4102-3961 52 Avenue Northeast,T3J0J8,Calgary,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,50.0,,,,,,needs_review,143347,Canadian Egg Industry Reciprocal Alliance,87.67123287671232,73.6842105263158,1,408485.0,mid_band_score,,,
11388274,QC,corporations_canada,11388274 Canada Centre,,3 - 231 Rue Victoria,J6T1A8,Salaberry-de-Valleyfield,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,11.32075471698113,,,,,,needs_review,332932,11382314 CANADA INC.,75.0,75.0,1,15000.0,mid_band_score,,,
13578747,QC,corporations_canada,Société Canadienne de Bonsai,Canadian Bonsai Society,"444, rang Point-du-Jour Sud",J5W1H7,L’Assomption,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,62.5,,,,,,needs_review,97809,Canadian Bison Association Corp.,82.75862068965517,82.75862068965517,4,1193330.0,mid_band_score,,,
13556441,AB,corporations_canada,Indigenous Connect,,"Unit 207, 21 Summerwood Drive",T8H0C5,Sherwood Park,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,42.553191489361694,,,,,,needs_review,137995,INDIGENOUS BOX INC.,75.0,74.28571428571429,1,7500.0,mid_band_score,,,
13649199,AB,corporations_canada,kindcrafts,,41 Panorama Hills Crescent NW,T3K5N9,Calgary,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,41.666666666666664,,,,,,needs_review,295447,Kind Krafts Organization,85.71428571428572,66.66666666666667,2,24228.0,mid_band_score,,,
3660931,BC,corporations_canada,Christian Schools Canada,,22500 University Drive,V2Y1Y1,Langley City,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,50.0,,,,,,needs_review,118006,Christian Horizons,80.0,73.33333333333334,1,28480.0,mid_band_score,,,
13146839,QC,corporations_canada,AI4AFRICA Non-Profit Organization,,4325 RUE DES ALLOUETTES,J5C1P8,SAINTE CATHERINE,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,39.28571428571429,,,,,,needs_review,,,,,,,no_blocking_key,,,
13170454,MB,corporations_canada,FNT2T Peacemaking Inc.,,"34 1st Avenue N.W., 1ST AVE NW",R7N1G7,DAUPHIN,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,37.5,,,,,,needs_review,,,,,,,no_blocking_key,,,
13596184,QC,corporations_canada,Studio Lembas,,"2285 Ekers, #217",H3S1C6,Montreal,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,38.46153846153846,,,,,,needs_review,176504,Studio 1 Labs Inc.,83.33333333333334,75.86206896551724,1,150000.0,mid_band_score,,,
10326208,BC,corporations_canada,Conservative Journal of Canada,Journal conservateur du Canada,"20th Floor, 250 Howe Street",V6C3R8,Vancouver,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,48.64864864864865,,,,,,needs_review,283528,Conservation International  Foundation,75.0,71.7948717948718,2,10045655.06,mid_band_score,,,
13198448,BC,corporations_canada,QUDE,,1007- 88 1st ave,V5Y0K2,Vancouver,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,57.14285714285714,,,,,,needs_review,,,,,,,no_blocking_key,,,
11053060,BC,corporations_canada,BC United Student Game Developers Association,,501 - 3292 Production Way,V5A4R4,Burnaby,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,34.48275862068966,,,,,,needs_review,,,,,,,no_blocking_key,,,
13605345,ON,corporations_canada,CANADA INDIA BAR COUNCIL,,55 Town Centre Court,M1P4X4,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,33.333333333333336,,,,,,needs_review,294134,CANADA-INDIA BUSINESS COUNCIL,76.92307692307692,66.66666666666667,3,19973.0,mid_band_score,,,
8963380,BC,corporations_canada,The AJSAKA Foundation,,3104 204 Street,V2Z2C7,Langley,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,40.0,,,,,,needs_review,,,,,,,no_blocking_key,,,
12984741,ON,corporations_canada,THE PARISH OF ST. MARK THE EVANGELIST,,80 Jones Street,L8R1Y1,Hamilton,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,48.78048780487805,,,,,,needs_review,257475,Parish of St. John the Evangelist,81.81818181818181,65.11627906976744,7,26320.0,mid_band_score,,,
25704,ON,corporations_canada,CANADIAN LABORATORY SUPPLIERS ASSOCIATION,ASSOCIATION CANADIENNE DE FOURNISSEURS DE LABORATOIRE,245 King George Road,N3R7N7,Brantford,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,38.46153846153846,,,,,,needs_review,211125,CANADIAN NUCLEAR LABORATORIES LTD.,79.3103448275862,76.66666666666666,11,31062170.0,mid_band_score,,,
13118398,ON,corporations_canada,The Pauls Charitable Foundation,,47 HOLBROOKE AVENUE,M8Y3B3,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,37.5,,,,,,needs_review,298723,Du Paul inc.,88.88888888888889,66.66666666666667,1,346004.0,mid_band_score,,,
13485145,ON,corporations_canada,Community Wellness Living Center Canada,Centre Communautaire De Vie Du Bien-être Du Canada,122 Clarence st.,K1N5P5,Ottawa,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,61.53846153846154,,,,,,needs_review,260784,Community Living Center,83.63636363636364,72.72727272727273,2,26252.0,mid_band_score,,,
9404970,ON,corporations_canada,THE HUMANOS INSTITUTE,,1590 Bayview Ave #2,M4G3B7,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,45.16129032258065,,,,,,needs_review,116813,Humanics Institute,91.42857142857143,71.11111111111111,15,154772.0,grant_entity_claimed_by_multiple_orgs,,,
13241327,ON,corporations_canada,Open Factor Foundation,,44 Gerrard Street West,M5G2K2,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,59.25925925925925,,,,,,needs_review,237075,Open Farm Inc.,80.0,70.0,1,22500.0,mid_band_score,,,
13619656,AB,corporations_canada,Alberta Collaborative Resolution Association,,Central Park Plaza,T2R1L5,Calgary,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,63.63636363636363,,,,,,needs_review,152257,Alberta Precision Laboratories Ltd. ,77.41935483870968,70.27027027027026,8,3502687.0,mid_band_score,,,
13280608,ON,corporations_canada,Aphantasia Society,,3580 Wolfedale Road,L5C2V6,Mississauga,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,28.57142857142857,,,,,,needs_review,,,,,,,no_blocking_key,,,
12841070,ON,corporations_canada,SOMALILAND CANADIAN ORGANIZATION (SCO),,230 Bookton Place,K1V2H5,Ottawa,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,58.33333333333333,,,,,,needs_review,181850,Somali Canadian Association of Etobicoke,75.0,72.34042553191489,14,404913.0,mid_band_score,,,
13506819,AB,corporations_canada,ALL SOULS ANGLICAN CHURCH,,904 Renfrew Drive Northeast,T2E5J1,Calgary,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,56.14035087719298,,,,,,needs_review,364758,All Saints Anglican Church,81.08108108108108,64.70588235294117,1,1200.0,mid_band_score,,,
13337685,ON,corporations_canada,13337685 Canada Association,,77 Adair Road,M4B1V6,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,0,,,,,,needs_review,221090,13336956 Canada Inc.,75.0,75.0,1,15000.0,mid_band_score,,,
10892122,ON,corporations_canada,Indigenous Watchdog,,74 Garfield Ave. S.,L8M2S2,Hamilton,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,46.15384615384615,,,,,,needs_review,148010,Indigenous Tech.ai Corporation,75.67567567567568,74.28571428571429,3,530000.0,mid_band_score,,,
8682232,ON,corporations_canada,Canadian Cardiac Transplant Network,,150 Elgin Street,K2P1L4,Ottawa,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,65.51724137931035,,,,,,needs_review,356826, Canadian Trans Network,77.19298245614034,74.19354838709677,1,99984.0,mid_band_score,,,
4207378,BC,corporations_canada,ORTHO-BIONOMY ASSOCIATION OF CANADA,,1-11290 Bond Road,V4V1E1,Lake Country,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,37.83783783783784,,,,,,needs_review,192585,Ortho Biomed Inc.,80.0,66.66666666666667,4,1165997.75,mid_band_score,,,
2139014,ON,corporations_canada,Canadian Meat Science Association,L'Association Scientifique Canadienne de la Viande,195 St. David Street South,N1M2L4,Fergus,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,35.29411764705882,,,,,,needs_review,246129,CANADIAN FEDERATION OF EARTH SCIENCES,90.9090909090909,90.9090909090909,3,90000.0,grant_entity_claimed_by_multiple_orgs,,,
13696138,QC,corporations_canada,Ecostar Action,,3606 Av De Marlowe,H4A3L7,Montreal,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,47.05882352941176,,,,,,needs_review,242272,EcoSmart Foundation Inc.,80.0,80.0,1,90000.0,mid_band_score,,,
13694402,ON,corporations_canada,Alliance Go,,15 NELSON CIR,L3X1R1,NEWMARKET,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,42.42424242424242,,,,,,needs_review,155728,ALLIANCE FORD INC.,83.33333333333334,78.26086956521739,34,1046250.0,mid_band_score,,,
12675609,PE,corporations_canada,12675609 CANADA ASSOCIATION,,314 Buell Rd,C1B0V2,Mermaid,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,0,,,,,,needs_review,243927,12679159 Canada Inc,75.0,62.5,1,2408.0,mid_band_score,,,
13712583,ON,corporations_canada,HARVEST OF HEIRS FOUNDATION,,33 FAIRKNOWE DRIVE,K6V1J6,BROCKVILLE,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,59.25925925925925,,,,,,needs_review,254011,Harvest Hastings,75.86206896551724,75.0,2,20373.0,mid_band_score,,,
13729281,ON,corporations_canada,PRHC Professional Staff Association,,1 Hospital Drive,K9J7C6,Peterborough,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,43.13725490196079,,,,,,needs_review,,,,,,,no_blocking_key,,,
13727971,MB,corporations_canada,Veterans Alliance of Canada Inc.,,2641 Portage Avenue,R3J0P9,Winnipeg,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,51.61290322580645,,,,,,needs_review,234693,Veterans Wellness Alliance,79.06976744186046,70.58823529411764,1,10000.0,mid_band_score,,,
13742091,ON,corporations_canada,Black and White Heritage Inc.,,15 Fresnel Rd,L7A4Z2,Brampton,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,50.0,,,,,,needs_review,101308,Black Loyalist Heritage Society,79.06976744186046,79.06976744186046,9,1329551.0,mid_band_score,,,
14185722,ON,corporations_canada,FISABILILLAH FOUNDATION,,2356 Colonel William Pky,L6M0J9,Oakville,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,46.666666666666664,,,,,,needs_review,,,,,,,no_blocking_key,,,
13749258,ON,corporations_canada,Taqadom Foundation,,188 Cumberland Street,M5R0B6,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,53.333333333333336,,,,,,needs_review,,,,,,,no_blocking_key,,,
13760839,BC,corporations_canada,Ocean Falls Charitable Foundation,,#4 – 2095 West 45th Avenue,V6M2H8,Vancouver,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,50.0,,,,,,needs_review,239049,Ocean Fuels Ltd.,81.81818181818181,72.72727272727273,8,17541.0,mid_band_score,,,
13762980,AB,corporations_canada,IMPACT Institute of Canada,,8654 118 Avenue,T5B0S8,Edmonton,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,46.808510638297875,,,,,,needs_review,320863,IMPACT Initiatives ,76.47058823529412,64.0,2,2300000.0,mid_band_score,,,
13761088,ON,corporations_canada,Voice of Purpose,,140 The Esplanade,M5A4P5,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,50.0,,,,,,needs_review,292603,Voice post organization,78.26086956521739,66.66666666666667,1,35148.4,mid_band_score,,,
13777138,ON,corporations_canada,HOPE ARISE COMMUNITY SERVICES,,29 Vermont Road,L7A3G3,Brampton,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,66.66666666666667,,,,,,needs_review,165752,Hope Community Services ,88.46153846153845,76.66666666666666,3,2958006.0,mid_band_score,,,
14181701,ON,corporations_canada,COHHE - Canadian Organization for Hindu Heritage Education,,1 Four Winds Drive,M3J2T1,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,33.333333333333336,,,,,,needs_review,,,,,,,no_blocking_key,,,
14336089,ON,corporations_canada,Credit Valley Residents Association,,26 Elbern Markell Drive,L6X2X5,Brampton,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,46.808510638297875,,,,,,needs_review,189702,The Credit Valley Hospital,75.55555555555556,66.66666666666667,2,723030.0,mid_band_score,,,
13797465,ON,corporations_canada,Golden Men Canada,,46 Eaglestone Lane,L4N0J3,Barrie,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,52.63157894736843,,,,,,needs_review,252142,Golden Nest Canada Inc.,76.19047619047619,72.72727272727273,1,15000.0,mid_band_score,,,
13781607,ON,corporations_canada,The Resilience Rally Foundation,,227 Ranleigh Avenue,M4N1X3,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,62.5,,,,,,needs_review,136568,RESILIENCE MONTREAL,76.92307692307692,70.58823529411764,9,12200032.0,mid_band_score,,,
14201574,ON,corporations_canada,14201574 Canada Foundation,,72 Northcote Avenue,M6J3K3,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,33.333333333333336,,,,,,needs_review,253405,14203127 CANADA CORP.,75.0,43.47826086956522,1,15000.0,mid_band_score,,,
14202121,ON,corporations_canada,14202121 Canada Association,,160 Elgin Street,K1P1C3,Ottawa,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,0,,,,,,needs_review,253405,14203127 CANADA CORP.,75.0,34.78260869565217,1,15000.0,mid_band_score,,,
14339991,ON,corporations_canada,Arsenault Sustainable Living,Vie Durable Arsenault,2206 Dunrobin Road,K0A1T0,Dunrobin,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,41.666666666666664,,,,,,needs_review,102510,"Arsenault, Julie",77.77777777777779,73.6842105263158,1,248624.0,mid_band_score,,,
13860019,ON,corporations_canada,YesHelp,,151 Charles Street West,N2G1H6,Kitchener,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,46.15384615384615,,,,,,needs_review,,,,,,,no_blocking_key,,,
13818551,ON,corporations_canada,GFCBW ONTARIO REGIONAL CHAPTER,,54 Magpie Crescent,M2L2E5,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,47.61904761904761,,,,,,needs_review,,,,,,,no_blocking_key,,,
13678539,QC,corporations_canada,13678539 Canada Centre,13678539 Canada Center,5205 Payer Boulevard,J3Y7A8,Longueuil,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,34.48275862068966,,,,,,needs_review,,,,,,,no_blocking_key,,,
3894185,BC,corporations_canada,Product Care Association of Canada,Association pour la Gestion Responsable des Produits du Canada,420-2238 Yukon Street,V5Y3P2,VANCOUVER,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,43.47826086956522,,,,,,needs_review,101066,Les produits Area inc.,80.0,72.0,2,78000.0,mid_band_score,,,
13828719,ON,corporations_canada,The Conscient,,47 JOHNSWOOD Crescent,L4H2K7,WOODBRIDGE,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,44.44444444444444,,,,,,needs_review,328119,Consentia Inc.,77.77777777777779,75.0,1,15000.0,mid_band_score,,,
9025693,ON,corporations_canada,Fi-Can Club,,59 Ballantine Drive,L7G6M9,Georgetown,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,42.10526315789473,,,,,,needs_review,,,,,,,no_blocking_key,,,
13832929,ON,corporations_canada,Community of Guardians,Communauté des gardiens,236 Crimson Cres,N5W6G1,London,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,65.0,,,,,,needs_review,121013,Community of Gillams,77.77777777777779,76.47058823529412,8,112462.0,mid_band_score,,,
9209751,QC,corporations_canada,"HEDONIX, MAISON DE L'ALIMENTATION INC.",,"174, rue Maple",J0E2K0,Sutton,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,50.0,,,,,,needs_review,,,,,,,no_blocking_key,,,
2224933,ON,corporations_canada,CANADIAN HATCHERY FEDERATION INC.,LA FÉDÉRATION CANADIENNE DES COUVOIRS INC.,1400-1 Nicholas Street,K1N7B7,OTTAWA,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,40.0,,,,,,needs_review,129087,CANADIAN TEACHERS' FEDERATION/FEDERATION CANADIENNE DES ENSEIGNANTES ET DES ENSEIGNANTS,82.35294117647058,82.35294117647058,5,296980.0,mid_band_score,,,
13839079,ON,corporations_canada,The Sisterhood Hub,Organisme femme d'expansion,404 Cresthaven Drive,K2G4P4,Ottawa,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,54.54545454545454,,,,,,needs_review,257444,Sisterhood Fibres Inc,77.41935483870968,61.53846153846154,4,8693.0,mid_band_score,,,
13830004,ON,corporations_canada,True North Sports Club,,5 Brockley Drive,M1P3J2,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,44.44444444444444,,,,,,needs_review,365457,TRUE NORTH SAFARIS,80.0,75.67567567567568,1,4332.0,mid_band_score,,,
12198151,ON,corporations_canada,Ontario Black Doula Society,,481 Vaughan Road,M6C2P6,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,51.28205128205128,,,,,,needs_review,165337,ONTARIO BLACK HISTORY SOCIETY,75.0,75.0,4,140614.0,mid_band_score,,,
8066400,ON,corporations_canada,Canadian Positive Psychology Association,Association Canadienne de Psychologie Positive,2002 - 70 Distillery Lane,M5A0E3,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,11.111111111111116,,,,,,needs_review,245237,Canadian Technology Properties Ltd.,75.86206896551724,72.72727272727273,3,27400.0,mid_band_score,,,
13878937,MB,corporations_canada,CANADIAN ASSOCIATION FOR IMMIGRANTS AND REFUGEES,,311-461 Cumberland Ave,R3C3G3,Winnipeg,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,61.111111111111114,,,,,,needs_review,200410,The Canadian Centre for Refugee and Immigrant Health Care,81.08108108108108,76.19047619047619,1,31050.0,mid_band_score,,,
13854949,QC,corporations_canada,Compagnie Oredans,,3630 rue Jacqueline,H7P5A7,Laval,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,33.333333333333336,,,,,,needs_review,145416,La Compagnie Normand ltée,82.35294117647058,82.35294117647058,2,621780.0,mid_band_score,,,
14359828,ON,corporations_canada,Essentials First Canada,,"14B 1822 Whites Road, Suite 328",L1V0B1,Pickering,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,35.71428571428571,,,,,,needs_review,263242,Essential Impact,75.0,66.66666666666667,1,13702.5,mid_band_score,,,
1039784,ON,corporations_canada,Association of Canadian Distillers,Association des distillateurs Canadiens,219 Dufferin Street,M6K3J1,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,41.17647058823529,,,,,,needs_review,115347,CANADIAN QUILTERS' ASSOCIATION,77.77777777777779,77.77777777777779,2,38674.0,mid_band_score,,,
8554692,ON,corporations_canada,Financial Management Institute of Canada - Capital Chapter,Institut de la Gestion Financiere du Canada - Section de la Capitale,M252 - 1554 Carling Avenue,K1Z7M4,Ottawa,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,45.16129032258065,,,,,,needs_review,112289,FINANCIAL MANAGEMENT INSTITUTE OF CANADA / INSTITUT DE LA GESTION FINANCIÈRE DU CANADA,78.94736842105263,62.16216216216216,1,5000.0,mid_band_score,,,
13899152,ON,corporations_canada,Canadian National Health and Safety Association,,70 Mintwood Dr.,M2M3A7,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,53.52112676056338,,,,,,needs_review,352862,CANADIAN MENTAL HEALTH ASSOCIATION (THE) - NATIONAL OFFICE,78.26086956521739,78.26086956521739,1,5000.0,mid_band_score,,,
13900673,ON,corporations_canada,Tap2Give,,10 Harmony Road,L4K5H1,Vaughan,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,50.0,,,,,,needs_review,,,,,,,no_blocking_key,,,
13797325,BC,corporations_canada,Nöen's Endorse Hope (By Scientudio),,1818 West 11th Avenue,V6J2C5,Vancouver,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,46.42857142857143,,,,,,needs_review,,,,,,,no_blocking_key,,,
13918963,ON,corporations_canada,Natural and Holistic Health Organization,,43 STACEY CRES,L3T6Z7,THORNHILL,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,47.61904761904761,,,,,,needs_review,228948,Natural Immix Health Inc.,79.06976744186046,75.67567567567568,2,23100.0,mid_band_score,,,
13021661,MB,corporations_canada,GOC INTERNATIONAL,,286 Park Street,R0A0R0,Grunthal,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,36.36363636363637,,,,,,needs_review,,,,,,,no_blocking_key,,,
14217799,NS,corporations_canada,Canadian Farmers' Markets,,9 Chestnut Lane,B2Y3X1,Dartmouth,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,45.28301886792453,,,,,,needs_review,342713,Canadian Fresh Farms Ltd.,81.81818181818181,75.55555555555556,1,14000.0,mid_band_score,,,
14241011,ON,corporations_canada,IJAW SE AMALGAMATED CANADA,,204-3400 Eglinton Avenue East,M1J2H8,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,40.90909090909091,,,,,,needs_review,,,,,,,no_blocking_key,,,
3703827,NB,corporations_canada,Harbour Authority of Bay du Vin,,7036 Route 117,E1N5M5,Bay du Vin,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,28.57142857142857,,,,,,needs_review,259218,Harbour Authority of Bay du Vin,100.0,,3,10904.0,grant_entity_claimed_by_multiple_orgs,,,
10648302,ON,corporations_canada,The Language Conservancy,,18 King Street East,M5C1C4,Toronto,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,40.0,,,,,,needs_review,97798,Langford Conservancy,80.0,63.1578947368421,19,392645.0,mid_band_score,,,
13116034,ON,corporations_canada,Canadian Museum of Women's History,Musée canadien de l'histoire des femmes,10A,K7M5W9,Kingston,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,57.14285714285714,,,,,,needs_review,352947,CANADIAN MUSEUM OF HISTORY,88.46153846153845,76.66666666666666,1,55000.0,mid_band_score,,,
13968219,ON,corporations_canada,3D Leadership Learning Forum Incorporation,,1002 Wetherby Lane Mississauga,L4W4S4,Mississauga,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,41.269841269841265,,,,,,needs_review,,,,,,,no_blocking_key,,,
13959155,QC,corporations_canada,MezaMoza,,30 Rue Heath,H3X3L4,Hampstead,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,45.45454545454546,,,,,,needs_review,,,,,,,no_blocking_key,,,
13973379,QC,corporations_canada,ORPRA CANADA,,41 Place de la Volière,J6Y0A9,Terrebonne,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,30.76923076923077,,,,,,needs_review,,,,,,,no_blocking_key,,,
13922804,ON,corporations_canada,13922804 Canada Society,,24 Station Road,K0K2J0,Hillier,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,0,,,,,,needs_review,245149,13922812 CANADA INC.,75.0,43.47826086956522,1,22000.0,mid_band_score,,,
14383001,NB,corporations_canada,14383001 Canada Foundation,,248 Notre Dame Street,E3N3Z9,Atholville,Canada Not-for-profit Corporations Act,non_charity_nonprofit,,,0,,,,,,needs_review,,,,,,,no_blocking_key,,,
