source_id,jurisdiction,discovery_source,legal_name,trade_names,address,postal,city,legal_form,charity_status,matched_bn,matched_cra_name,charity_match_score,charity_runner_up_score,charity_match_method,social_status,social_signal,social_match_score,federal_grant_status,matched_grant_entity_id,matched_grant_entity_name,federal_grant_match_score,federal_grant_runner_up_score,federal_grants_received,federal_dollars_received,review_flag,discovery_snapshot_date,cra_snapshot_date,grants_snapshot_date
4353722,ON,corporations_canada,CRESCENT VILLAGE TRUST,,138 YORKLAND STREET,L4S1J1,RICHMOND HILL,Canada Not-for-profit Corporations Act,needs_review,857086375,CRESCENT VILLAGE TRUST,100.0,,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
9643010,ON,corporations_canada,Canadian Council for Career Development,Conseil canadien pour le développement de carrière,202 - 119 Ross Avenue,K1Y0N6,Ottawa,Canada Not-for-profit Corporations Act,needs_review,128957461,CANADIAN CAREER DEVELOPMENT FOUNDATION/FONDATION CANADIENNE POUR L'AVANCEMENT DE LA CARRIRE,81.81818181818181,,fuzzy,,,,,,,,,,,mid_band_score,,,
217247,MB,corporations_canada,Canadian Society for Agricultural and Biosystems Engineering,La Société Canadienne de Génie Agroalimentaire et des Biosystèmes,E2-376 EITC BUILDING,R3T5V6,WINNIPEG,Canada Not-for-profit Corporations Act,needs_review,883586901,Canadian Society for Agricultural and Biosystems Engineering Foundation,100.0,,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
8366055,NF,corporations_canada,Islamic Center of Newfoundland and Labrador,,"3, LARNER STREET",A1A5S8,ST.JOHN'S,Canada Not-for-profit Corporations Act,needs_review,139820864,KIDS EAT SMART FOUNDATION NEWFOUNDLAND AND LABRADOR INC.,75.0,73.97260273972603,fuzzy,,,,,,,,,,,mid_band_score,,,
9091955,QC,corporations_canada,FONDATION MIRO,,6226 rue De La Roche,H2S2E1,Montréal,Canada Not-for-profit Corporations Act,needs_review,804594430,Fondation Miro,100.0,,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
3806812,ON,corporations_canada,The Corporation of Lorne Park Baptist Church,,1500 INDIAN ROAD,L5H1S7,MISSISSAUGA,Canada Not-for-profit Corporations Act,needs_review,119024693,THE CORPORATION OF LORNE PARK BAPTIST CHURCH,100.0,41.379310344827594,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
8225036,ON,corporations_canada,The Advocates' Society,,2700 - 250 Yonge Street,M5B2L7,TORONTO,Canada Not-for-profit Corporations Act,needs_review,848687091,The Advocates' Society Foundation,100.0,31.57894736842105,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
2616441,ON,corporations_canada,The William Shenkman Foundation,,4899 UPLANDS DRIVE,K1V2N6,OTTAWA,Canada Not-for-profit Corporations Act,needs_review,888228665,The William Shenkman Foundation,100.0,51.61290322580645,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
3782760,ON,corporations_canada,HANOVER MISSIONARY CHURCH,,628-11TH STREET,N4N1T7,HANOVER,Canada Not-for-profit Corporations Act,needs_review,119245538,HANOVER MISSIONARY CHURCH,100.0,,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
2651874,ON,corporations_canada,Animal Alliance of Canada,Alliance Animale du Canada,221 BROADVIEW AVENUE,M4M2G3,TORONTO,Canada Not-for-profit Corporations Act,needs_review,766920334,Animal Alliance of Canada Fund,85.71428571428572,30.76923076923077,fuzzy,,,,,,,,,,,mid_band_score,,,
3792790,ON,corporations_canada,TORONTO YOUTH DEVELOPMENT,,156 ST. GEORGE STREET,M5S2G1,TORONTO,Canada Not-for-profit Corporations Act,needs_review,865206197,TORONTO YOUTH DEVELOPMENT,100.0,36.0,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
3247546,NB,corporations_canada,Administration Portuaire de Val-Comeau Inc.,,81 DU QUAI,E8X4K9,VAL-COMEAU,Canada Not-for-profit Corporations Act,needs_review,,,,,,,,,federal_grant_match,148294,Administration Portuaire de Val-Comeau Inc.,100.0,,5,21401.0,no_blocking_key,,,
158658,NB,corporations_canada,Festival International de Musique Baroque de Lamèque,Lamèque International Festival of Baroque Music,28-2 RUE DE L'HOPITAL,E8T1C3,LAMÈQUE,Canada Not-for-profit Corporations Act,needs_review,118915040,FESTIVAL INTERNATIONAL DE MUSIQUE BAROQUE,85.71428571428572,,fuzzy,,,,,,,,,,,mid_band_score,,,
3667910,QC,corporations_canada,Les entreprises communautaires d’insertion à l’emploi de l’Outaouais inc.,,64-A BOULEVARD GREBER,J8T3P8,GATINEAU,Canada Not-for-profit Corporations Act,needs_review,867131344,Les entreprises communautaires d'insertion à l'emploi de l'Outaouais inc.,100.0,55.81395348837209,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
7519958,ON,corporations_canada,THE PRINCESS OF WALES' OWN REGIMENT FOUNDATION,,100 MONTREAL STREET,K7K3E8,KINGSTON,Canada Not-for-profit Corporations Act,needs_review,819686650,The Princess of Wales' Own Regiment Foundation,100.0,,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
3796353,ON,corporations_canada,Christian Perspective Ministries Inc.,,41 TOBIN RD,K0G1X0,WESTPORT,Canada Not-for-profit Corporations Act,needs_review,138983747,CHRISTIAN PERSPECTIVE MINISTRIES,100.0,45.833333333333336,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
3921204,QC,corporations_canada,FONDATION FAMILLE DONALD QUANE,DONALD QUANE FAMILY FOUNDATION,758 RUE MAIN,J0P1H0,HUDSON,Canada Not-for-profit Corporations Act,needs_review,891357717,FONDATION FAMILLE DONALD QUANE / DONALD QUANE FAMILY FOUNDATION,100.0,57.14285714285714,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
4553217,ON,corporations_canada,Miziwe Biik Works! Inc.,,167 Gerrard Street East,M5A2E4,Toronto,Canada Not-for-profit Corporations Act,needs_review,817522956,MIZIWE BIIK FOUNDATION,78.57142857142857,44.067796610169495,fuzzy,,,,,,,,,,,mid_band_score,,,
1845039,QC,corporations_canada,CENTRE QUÉBÉCOIS DU P.E.N. INTERNATIONAL,,3492 AVENUE LAVAL,H2X3C8,MONTRÉAL,Canada Not-for-profit Corporations Act,needs_review,889946943,Centre québécois du P.E.N. International,100.0,30.303030303030297,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
310344,ON,corporations_canada,KIN CANADA,,1920 ROGERS DRIVE,N3H5C6,CAMBRIDGE,Canada Not-for-profit Corporations Act,needs_review,857339436,KIN CANADA FOUNDATION/FONDATION KIN CANADA,100.0,7.14285714285714,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
4100077,ON,corporations_canada,LINCOLN ROAD CHAPEL,,145 LINCOLN ROAD,N2J2N8,WATERLOO,Canada Not-for-profit Corporations Act,needs_review,889667044,LINCOLN ROAD CHAPEL,100.0,27.77777777777778,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
702404,ON,corporations_canada,THE CANADIAN CRITICAL CARE SOCIETY,LA SOCIÉTÉ CANADIENNE DE SOINS INTENSIFS,20 CROWN STEEL DRIVE,L3R9X9,MARKHAM,Canada Not-for-profit Corporations Act,needs_review,891972663,CANADIAN INTENSIVE CARE FOUNDATION/FONDATION CANADIENNE POUR LES SOINS INTENSIFS,100.0,63.41463414634146,fuzzy,,,,federal_grant_match,118364,The Canadian Critical Care Society/La Société Canadienne de Soins Intensifs,100.0,,2,627300.0,bn_contradicts_fuzzy_match,,,
3705706,ON,corporations_canada,ATAXIA TELANGIECTASIA CHILDREN’S PROJECT (CANADA),,"340 ALBERT STREET, SUITE 1400",K1R0A5,OTTAWA,Canada Not-for-profit Corporations Act,needs_review,866794183,ATAXIA TELANGIECTASIA CHILDREN'S PROJECT (CANADA),100.0,30.508474576271183,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
2644975,ON,corporations_canada,"GARRISON ROAD CHURCH OF THE UNITED BRETHREN IN CHRIST, INC.",,1351 GARRISON ROAD,L2A1P4,FORT ERIE,Canada Not-for-profit Corporations Act,needs_review,897640157,GARRISON ROAD CHURCH OF THE UNITED BRETHREN IN CHRIST INC,100.0,,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
349755,ON,corporations_canada,CANADIAN PSYCHIATRIC ASSOCIATION,ASSOCIATION DES PSYCHIATRES DU CANADA,141 Laurier Ave W,K1P5J3,Ottawa,Canada Not-for-profit Corporations Act,needs_review,889015590,THE FOUNDATION OF THE CANADIAN PSYCHIATRIC ASSOCIATION/LA FONDATION DE L'ASSOCIATION DES PSYCHIATRES DU CANADA,100.0,76.19047619047619,fuzzy,,,,federal_grant_match,314986,Canadian Psychiatric Association / Association des psychiatres du Canada,100.0,,2,1558943.0,bn_contradicts_fuzzy_match,,,
3914003,ON,corporations_canada,VICTORIOUS LIVING MINISTRIES INTERNATIONAL,,2 STELLA ST.,M6L3A7,TORONTO,Canada Not-for-profit Corporations Act,needs_review,131951022,VICTORIOUS LIVING MINISTRIES,100.0,,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
2877988,ON,corporations_canada,MILITARY FAMILY RESOURCE CENTRE OF THE NATIONAL CAPITAL REGION,CENTRE DE RESSOURCES POUR LES FAMILLES MILITAIRES DE LA REGION DE LA CAPITALE NATIONALE,330 CROIL PVT.,K1V1J1,OTTAWA,Canada Not-for-profit Corporations Act,needs_review,136890324,MILITARY FAMILY RESOURCE CENTRE OF THE NATIONAL CAPITAL REGION/CENTRE DE RESSOURCES POUR LES FAMILLES MILITAIRES DE LA REGION DE LA CAPITALE NATIONALE,100.0,,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
3086771,ON,corporations_canada,THE TORONTO JEWISH FILM FOUNDATION,,19 MADISON AVENUE,M5R2S2,TORONTO,Canada Not-for-profit Corporations Act,needs_review,135226793,THE TORONTO JEWISH FILM FOUNDATION,100.0,63.41463414634146,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
9241728,QC,corporations_canada,FONDATION FRÈRE JÉRÔME,,"4901, rue Du Piedmont",H3V1E3,Montréal,Canada Not-for-profit Corporations Act,needs_review,819818790,Fondation Frère Jérôme,100.0,38.46153846153846,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
9071725,AB,corporations_canada,Worldwide Pentecostal Fellowship of Canada,,615 Northmount Dr NW,T2K3J6,Calgary,Canada Not-for-profit Corporations Act,needs_review,804530236,WORLDWIDE PENTECOSTAL FELLOWSHIP OF CANADA,100.0,33.9622641509434,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
4512618,QC,corporations_canada,FONDATION DE L'ORDRE DES CONSEILLERS EN RESSOURCES HUMAINES AGRÉÉS,,1200 AVENUE MCGILL COLLEGE,H3B4G7,MONTREAL,Canada Not-for-profit Corporations Act,needs_review,814254025,Fondation de l'Ordre des conseillers en ressources humaines agréés,100.0,51.764705882352935,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
2767457,QC,corporations_canada,COSMODÔME,,2150 AUTOROUTE DES LAURENTIDES,H7T2T8,LAVAL,Canada Not-for-profit Corporations Act,needs_review,835186891,FONDATION DU COSMODOME,100.0,26.66666666666667,fuzzy,,,,federal_grant_match,163716,COSMODÔME,100.0,,8,154926.0,bn_contradicts_fuzzy_match,,,
1586556,QC,corporations_canada,FONDATION MIRA INTERNATIONALE,MIRA INTERNATIONAL FOUNDATION,"1820, RANG DU NORD-OUEST",J0H1S0,STE-MADELAINE,Canada Not-for-profit Corporations Act,needs_review,118924232,FONDATION MIRA INC.,100.0,40.0,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
9157948,QC,corporations_canada,FONDATION DU THEATRE DU MARAIS DE VAL-MORIN,,1121 10è Avenue,J0T2R0,Val-Morin,Canada Not-for-profit Corporations Act,needs_review,829792985,Fondation du Théatre du Marais de Val-Morin,100.0,65.11627906976744,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
9861351,BC,corporations_canada,CANADIAN AVALANCHE ASSOCIATION,ASSOCIATION CANADIENNE DES AVALANCHES,"110 Mackenzie Avenue, Box 2759",V0E2S0,Revelstoke,Canada Not-for-profit Corporations Act,needs_review,869000349,Avalanche Canada Foundation / Fondation Avalanche Canada,75.67567567567568,66.66666666666667,fuzzy,,,,,,,,,,,mid_band_score,,,
2416921,ON,corporations_canada,FRIENDS OF H.M.C.S. HAIDA,,658 CATHARINE STREET NORTH,L8L4V7,HAMILTON,Canada Not-for-profit Corporations Act,needs_review,140773649,FRIENDS OF HMCS HAIDA,83.87096774193549,,fuzzy,,,,,,,,,,,mid_band_score,,,
10007781,ON,corporations_canada,TOL BIBLE STUDY,,17 Misty Moor Drive,L4C6P9,Richmond Hill,Canada Not-for-profit Corporations Act,needs_review,759247497,TOL Bible Study,100.0,,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
9662472,AB,corporations_canada,International Vision Organization,,44 Coleridge Crescent NW,T2K1X9,Calgary,Canada Not-for-profit Corporations Act,needs_review,813505724,INTERNATIONAL VISION ORGANIZATION,100.0,,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
3676862,ON,corporations_canada,CANADIAN SOCIETY FOR HORTICULTURAL SCIENCE,LA SOCIÉTÉ CANADIENNE DE SCIENCE HORTICOLE,4890 Victoria Avenue North,L0R2E0,Vineland Station,Canada Not-for-profit Corporations Act,needs_review,810031864,Canadian Centre for Horticultural Research and Innovation Inc./Centre Canadien de recherche et d'innovation en horticulture inc.,75.0,47.05882352941176,fuzzy,,,,,,,,,,,mid_band_score,,,
3552934,ON,corporations_canada,WEST HIGHLAND FELLOWSHIP BAPTIST CHURCH,,1605 Garth Street,L9B1X8,HAMILTON,Canada Not-for-profit Corporations Act,needs_review,108201047,WEST HIGHLAND BAPTIST CHURCH,79.24528301886792,33.333333333333336,fuzzy,,,,,,,,,,,mid_band_score,,,
3283364,ON,corporations_canada,GRACE BAPTIST CHURCH ALLISTON,,354 Victoria Street East,L9R1K3,New Tecumseth,Canada Not-for-profit Corporations Act,needs_review,118943083,GRACE BAPTIST CHURCH ALLISTON,100.0,,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
10483737,ON,corporations_canada,Canadian Arabic Theatre,,666 Constellation Drive,L5R3G7,Mississauga,Canada Not-for-profit Corporations Act,needs_review,803309582,THE CANADIAN ARABIC ORCHESTRA,75.0,53.333333333333336,fuzzy,,,,federal_grant_match,290003,Canadian Arabic Theatre,100.0,,2,31126.0,mid_band_score,,,
10658278,ON,corporations_canada,The Ottawa Duck Club Inc.,,841 Kingsmere Ave,K2A3J8,Ottawa,Canada Not-for-profit Corporations Act,needs_review,119071462,OTTAWA CHURCH OF GOD,76.19047619047619,58.33333333333333,fuzzy,,,,,,,,,,,mid_band_score,,,
10345725,ON,corporations_canada,Kudsia Family Foundation,,2143 Hidden Valley Crescent,N2C2R2,Kitchener,Canada Not-for-profit Corporations Act,needs_review,711560698,Kudsia Family Foundation,100.0,,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
10847925,ON,corporations_canada,BROOKSIDE BAPTIST CHURCH,,1078 Klondike Road,K2K1X7,Kanata,Canada Not-for-profit Corporations Act,needs_review,131025314,Brookside Baptist Church,100.0,43.24324324324324,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
10986232,ON,corporations_canada,Public Access,,303 Goldfard Centre for the Fine Arts,M3J1P3,Toronto,Canada Not-for-profit Corporations Act,needs_review,136679743,PUBLIC ACCESS,100.0,38.095238095238095,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
11830791,ON,corporations_canada,Afrofest Sudbury,,555 Barrydowne Rd,P3A3T4,Sudbury,Canada Not-for-profit Corporations Act,needs_review,107303554,L'ARCHE SUDBURY INC.,75.86206896551724,66.66666666666667,fuzzy,,,,,,,,,,,mid_band_score,,,
11497766,ON,corporations_canada,Eastern Canada Diocese Of The Ethiopian Orthodox Tewahedo Church,,80 & 84 Tycos Drive,M6B1V9,Toronto,Canada Not-for-profit Corporations Act,needs_review,887952497,ETHIOPIAN ORTHODOX TEWAHEDO CHURCH OF CANADA ST. MARY CATHEDRAL,77.64705882352942,42.69662921348315,fuzzy,,,,,,,,,,,mid_band_score,,,
2278596,QC,corporations_canada,Association canadienne de traductologie,Canadian Association for Translation Studies,1455 Maisonneuve Boulevard West,H3G1M8,Montreal,Canada Not-for-profit Corporations Act,needs_review,890468390,ASSOCIATION CANADIENNE DE TRADUCTOLOGIE/CANADIAN ASSOCIATION FOR TRANSLATION STUDIES,100.0,68.96551724137932,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
11930311,AB,corporations_canada,Christwalker Ministries,,113 4 Avenue Southwest,T0H2M0,Manning,Canada Not-for-profit Corporations Act,needs_review,726026735,CHRISTWALKER MINISTRIES,100.0,60.0,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
11252615,AB,corporations_canada,Jesus Is Lord Global Ministries International,,263 Addington Drive,T4R3N4,Red Deer,Canada Not-for-profit Corporations Act,needs_review,802743864,Jesus Is Lord Global Ministry Canada,93.33333333333333,,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
8391556,QC,corporations_canada,LIANA'S DREAM FOUNDATION,FONDATION LIANA'S DREAM,260-1059 de la Montagne Street,H3G0B7,Montréal,Canada Not-for-profit Corporations Act,needs_review,828964247,Fondation de rêve Liana / Liana's Dream Foundation,100.0,54.54545454545454,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
11992341,ON,corporations_canada,RENAISSANCE PRO,,235 CHEMIN MONTREAL SUITE 200-B,K1L6C7,OTTAWA,Canada Not-for-profit Corporations Act,needs_review,118955376,HORIZONS RENAISSANCE INC.,80.0,46.666666666666664,fuzzy,,,,federal_grant_match,239114,Renaissance Pro,100.0,,2,21149.0,mid_band_score,,,
3109925,ON,corporations_canada,CANADIAN BIOMATERIALS SOCIETY,,451 Smyth Road (RGN 4103),K1H8M5,Ottawa,Canada Not-for-profit Corporations Act,needs_review,892943762,CANADIAN BIOMATERIALS SOCIETY,100.0,37.93103448275862,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
2661853,ON,corporations_canada,UKRAINIAN EVANGELICAL BAPTIST ASSOCIATION OF EASTERN CANADA,,16 LOCKWOOD DR,L2M4M4,ST CATHARINES,Canada Not-for-profit Corporations Act,needs_review,892586249,UKRAINIAN EVANGELICAL BAPTIST ASSOCIATION OF EASTERN CANADA,100.0,,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
2675960,AB,corporations_canada,THE VAN HORNE INSTITUTE,,"1000, 250 2nd Street SW",T2P0C1,CALGARY,Canada Not-for-profit Corporations Act,needs_review,824563936,The Van Horne Institute Foundation,100.0,60.86956521739131,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
2543397,SK,corporations_canada,UB David & I'11 B Jonathan Inc.,,707 Prairie Avenue,S0G4K0,Sedley,Canada Not-for-profit Corporations Act,needs_review,132662859,UB DAVID & I'LL B JONATHAN INC,85.0,35.29411764705882,fuzzy,,,,,,,,,,,mid_band_score,,,
13156371,ON,corporations_canada,Muslim Wellness Network,,659 Headley Dr,N6H3V5,London,Canada Not-for-profit Corporations Act,needs_review,783593601,MUSLIM WELLNESS NETWORK CHARITABLE ORGANIZATION,100.0,45.45454545454546,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
13075516,QC,corporations_canada,Éparchie Syriaque Catholique au Canada,The Eparchy for Syriac Catholics in Canada,415 66e Avenue,H7V1J6,Laval,Canada Not-for-profit Corporations Act,needs_review,132031246,Communauté Syriaque Catholique (Diocèse de Montréal),80.0,58.06451612903225,fuzzy,,,,,,,,,,,mid_band_score,,,
3134377,BC,corporations_canada,COMMUNITY FUTURES DEVELOPMENT CORPORATION OF THE NORTH OKANAGAN,,#301 - 3126 31ST AVENUE,V1T2H1,VERNON,Canada Not-for-profit Corporations Act,needs_review,107783433,NORTH OKANAGAN COMMUNITY LIFE SOCIETY,76.71232876712328,70.73170731707317,fuzzy,,,,federal_grant_match,126022,Community Futures Development Corporation of the North Okanagan,100.0,,16,11286327.0,mid_band_score,,,
13306241,SK,corporations_canada,Bracken Gospel Chapel,,310 1st Street East,S0N0G0,Bracken,Canada Not-for-profit Corporations Act,needs_review,842494478,BRACKEN GOSPEL CHURCH INC.,80.0,51.42857142857142,fuzzy,,,,,,,,,,,mid_band_score,,,
8553980,ON,corporations_canada,CANADIAN CARDIOVASCULAR CRITICAL CARE SOCIETY,,150 Elgin Street,K2P1L4,OTTAWA,Canada Not-for-profit Corporations Act,needs_review,867857443,Canadian Cardiovascular Foundation / Fondation cardiovasculaire du Canada,77.92207792207793,47.36842105263158,fuzzy,,,,,,,,,,,mid_band_score,,,
3172821,ON,corporations_canada,FUTURPRENEUR CANADA,,"33 Yonge Street, Suite 1100",M5E1G4,Toronto,Canada Not-for-profit Corporations Act,needs_review,836013102,Futurpreneur Foundation / Fondation futurpreneur,100.0,,fuzzy,,,,federal_grant_match,120362,Futurpreneur Canada,100.0,,12,204807316.0,bn_contradicts_fuzzy_match,,,
4457889,ON,corporations_canada,Freethought Association of Canada Inc.,Association Canadienne de la Libre-Pensée Inc.,32 Prince George Drive,M9A1Y1,Etobicoke,Canada Not-for-profit Corporations Act,needs_review,828437129,FREETHOUGHT ASSOCIATION OF CANADA INC. / ASSOCIATION CANADIENNE DE LA LIBRE-PENSÉE INC.,100.0,,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
10224936,SK,corporations_canada,Kindersley Wildlife Federation,,NE 25-28-23 W3,S0L1S0,Kindersley,Canada Not-for-profit Corporations Act,needs_review,889649562,NEW LIFE CHURCH KINDERSLEY INC.,78.94736842105263,65.11627906976744,fuzzy,,,,,,,,,,,mid_band_score,,,
3744167,ON,corporations_canada,Oak Ridges Moraine Land Trust,,5595 17th Sideroad,L0G1T0,Schomberg,Canada Not-for-profit Corporations Act,needs_review,873208920,OAK RIDGES MORAINE LAND TRUST,100.0,48.88888888888889,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
14462891,ON,corporations_canada,I.D. Ministries,,66 Sumac Court,L3M5M6,Grimsby,Canada Not-for-profit Corporations Act,needs_review,897408605,I.D. MINISTRIES,100.0,66.66666666666667,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
14572181,ON,corporations_canada,T.E.J Mental Health And Addiction Foundation,,2 Schubert Crescent,L6Y2R1,Brampton,Canada Not-for-profit Corporations Act,needs_review,129778882,CANADIAN MENTAL HEALTH ASSOCIATION/PEEL BRANCH,80.0,54.54545454545454,fuzzy,,,,,,,,,,,mid_band_score,,,
619884,AB,corporations_canada,Freshwater Conservation Canada,,6020 2 Street Southeast,T2H2L8,Calgary,Canada Not-for-profit Corporations Act,needs_review,119271690,Freshwater Conservation Canada,100.0,45.070422535211264,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
14552717,ON,corporations_canada,Snug Harbour Community Church,,365A Hwy 559,P0G1G0,Carling,Canada Not-for-profit Corporations Act,needs_review,119152627,SNUG HARBOUR COMMUNITY CHURCH,100.0,28.57142857142857,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
14375611,AB,corporations_canada,Canadian Cattlemen's Association (1932),,"180, 6815 - 8th Street NE",T2E7H7,Calgary,Canada Not-for-profit Corporations Act,needs_review,803857085,Canadian Cattle Foundation,78.94736842105263,33.333333333333336,fuzzy,,,,,,,,,,,mid_band_score,,,
14659155,ON,corporations_canada,Grace & Partners Community Services Association,,20 Spanhouse Cres,L3R4E3,Markham,Canada Not-for-profit Corporations Act,needs_review,873262521,REH'MA COMMUNITY SERVICES,79.3103448275862,69.6969696969697,fuzzy,,,,,,,,,,,mid_band_score,,,
14573005,ON,corporations_canada,GALA CANADA SOMALI COMMUNITY ASSOCIATION,,1659 Weston Road,M9N1V2,Toronto,Canada Not-for-profit Corporations Act,needs_review,825615388,SALAMA COMMUNITY ASSOCIATION,81.08108108108108,71.7948717948718,fuzzy,,,,,,,,,,,mid_band_score,,,
3775861,ON,corporations_canada,DYSTROPHIC EPIDERMOLYSIS BULLOSA RESEARCH ASSOCIATION OF CANADA (DEBRA CANADA),,2470 Castlebrook Road,L6M0G5,Oakville,Canada Not-for-profit Corporations Act,needs_review,868336751,DYSTROPHIC EPIDERMOLYSIS BULLOSA RESEARCH ASSOCIATION OF CANADA (DEBRA CANADA),100.0,43.67816091954023,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
15057302,ON,corporations_canada,Brantford Spartans,,7 Winston Avenue,N3T5B6,Brantford,Canada Not-for-profit Corporations Act,needs_review,131289951,ROTARY CLUB OF BRANTFORD CHARITABLE FOUNDATION,76.47058823529412,74.28571428571429,fuzzy,,,,,,,,,,,mid_band_score,,,
14850980,AB,corporations_canada,Centre Ikaze d'Edmonton (CIE),,2908 151 Avenue,T5Y0Z6,Edmonton,Canada Not-for-profit Corporations Act,needs_review,726393200,SALEM CITY CHURCH OF EDMONTON,75.67567567567568,64.70588235294117,fuzzy,,,,,,,,,,,mid_band_score,,,
2935759,BC,corporations_canada,CAMPUS CRUSADE FOR CHRIST FOUNDATION,,30439 GREAT NORTHERN AVENUE,V2T0J6,ABBOTSFORD,Canada Not-for-profit Corporations Act,needs_review,889295846,CAMPUS CRUSADE FOR CHRIST FOUNDATION,100.0,43.13725490196079,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
15759617,ON,corporations_canada,INTERNATIONAL FAMILY OFFICE ASSOCIATION INC.,,66 Mathersfield Drive,M4W3W5,Toronto,Canada Not-for-profit Corporations Act,needs_review,827232414,PACE FAMILY FOUNDATION,75.0,74.07407407407408,fuzzy,,,,,,,,,,,mid_band_score,,,
15728703,ON,corporations_canada,Calvary Baptist Church of Espanola,,599 Barber St,P5E1M9,Espanola,Canada Not-for-profit Corporations Act,needs_review,106831951,CALVARY BAPTIST CHURCH,76.92307692307692,,fuzzy,,,,,,,,,,,mid_band_score,,,
15661200,AB,corporations_canada,Big Rock Skating Club,,8 Cimarron Hill,T1S1M8,Okotoks,Canada Not-for-profit Corporations Act,needs_review,714024528,BIG ROCK SINGERS SOCIETY,81.25,37.5,fuzzy,,,,,,,,,,,mid_band_score,,,
15716799,ON,corporations_canada,Saint Simeon Stylites Melkite Catholic Church - Windsor,,8700 Jerome St,N8S1G8,Windsor,Canada Not-for-profit Corporations Act,needs_review,718045495,SAINT SIMEON STYLITES MELKITE CATHOLIC CHURCH,88.88888888888889,,fuzzy,,,,,,,,,,,mid_band_score,,,
15670942,SK,corporations_canada,Sikh society lloydminster,,3707 49 Ave,S9V0R7,Lloydminster,Canada Not-for-profit Corporations Act,needs_review,130063431,THE SPARK FOUNDATION OF LLOYDMINSTER,85.71428571428572,66.66666666666667,fuzzy,,,,,,,,,,,mid_band_score,,,
1841173,QC,corporations_canada,GIANT STEPS FOUNDATION - MONTREAL,LA FONDATION A PAS DE GEANTS - MONTREAL,4400 Rue Molson,H1Y0A3,Montréal,Canada Not-for-profit Corporations Act,needs_review,118969138,Centre À pas de géant,94.73684210526316,68.75,fuzzy,,,,,,,,,,,bn_contradicts_fuzzy_match,,,
15449332,ON,corporations_canada,Pembroke Islamic Centre,Centre Islamique de Pembroke,2770 B Line Road,K8A6W8,PEMBROKE,Canada Not-for-profit Corporations Act,needs_review,889051793,KINSMEN CLUB OF PEMBROKE INC.,76.47058823529412,75.0,fuzzy,,,,,,,,,,,mid_band_score,,,
